;transcript_id;Raiz_Seca_logFC;logCPM;PValue;FDR;uniprot_name
1787;TRINITY_DN7276_c0_g1_i8;0.869;4.8813;4.61e-13;2.25e-11;LEGRE_VIGUN
1788;TRINITY_DN7276_c0_g1_i8;0.869;4.8813;4.61e-13;2.25e-11;LEGRE_VIGUN
1789;TRINITY_DN7276_c0_g1_i8;0.869;4.8813;4.61e-13;2.25e-11;LEGRE_VIGUN
1790;TRINITY_DN7277_c0_g1_i8;2.93;3.9914;1.14e-16;1.42e-14;PLST3_ARATH
1791;TRINITY_DN7306_c1_g1_i1;1.65;3.4365;2.39e-07;3.07e-06;SEOB_ARATH
1792;TRINITY_DN7314_c0_g1_i2;-0.313;4.7107;0.0025;0.0116;DRM3_ARATH
1793;TRINITY_DN7336_c0_g2_i14;-2.62;5.1129;8.76e-12;3.19e-10;APRR5_ARATH
1794;TRINITY_DN7340_c1_g2_i11;2.7;3.196;9.38e-10;2.07e-08;HSR4_ARATH
1795;TRINITY_DN7340_c1_g2_i11;2.7;3.196;9.38e-10;2.07e-08;HSR4_ARATH
1796;TRINITY_DN7340_c1_g2_i11;2.7;3.196;9.38e-10;2.07e-08;HSR4_ARATH
1797;TRINITY_DN7341_c0_g1_i2;-2.03;4.4614;1.79e-18;3.51e-16;AOS1_SOLLC
1798;TRINITY_DN7341_c0_g1_i2;-2.03;4.4614;1.79e-18;3.51e-16;AOS1_SOLLC
1799;TRINITY_DN7341_c0_g1_i2;-2.03;4.4614;1.79e-18;3.51e-16;AOS1_SOLLC
1800;TRINITY_DN7341_c0_g1_i2;-2.03;4.4614;1.79e-18;3.51e-16;AOS1_SOLLC
1801;TRINITY_DN7341_c0_g2_i3;0.536;4.3503;6.62e-05;0.000476;AOS1_SOLLC
1802;TRINITY_DN7341_c0_g2_i3;0.536;4.3503;6.62e-05;0.000476;AOS1_SOLLC
1803;TRINITY_DN7341_c0_g2_i3;0.536;4.3503;6.62e-05;0.000476;AOS1_SOLLC
1804;TRINITY_DN7341_c0_g2_i3;0.536;4.3503;6.62e-05;0.000476;AOS1_SOLLC
1805;TRINITY_DN7341_c0_g2_i3;0.536;4.3503;6.62e-05;0.000476;AOS1_SOLLC
1806;TRINITY_DN7379_c0_g1_i3;0.968;3.7545;1.91e-06;1.99e-05;FTZ22_ARATH
1807;TRINITY_DN7379_c0_g1_i3;0.968;3.7545;1.91e-06;1.99e-05;FTZ22_ARATH
1808;TRINITY_DN738_c0_g1_i13;2.42;4.3519;2.34e-09;4.8e-08;ETFQO_ARATH
1809;TRINITY_DN738_c0_g1_i13;2.42;4.3519;2.34e-09;4.8e-08;ETFQO_ARATH
1810;TRINITY_DN7386_c0_g1_i10;0.861;4.1299;1.2e-07;1.66e-06;SPC24_ARATH
1811;TRINITY_DN7396_c0_g1_i22;0.408;4.1276;0.00755;0.0309;EBFC2_ARATH
1812;TRINITY_DN7396_c0_g1_i22;0.408;4.1276;0.00755;0.0309;EBFC2_ARATH
1813;TRINITY_DN7403_c0_g1_i1;-1.2;3.2052;3.06e-05;0.000237;PP307_ARATH
1814;TRINITY_DN7403_c0_g1_i1;-1.2;3.2052;3.06e-05;0.000237;PP307_ARATH
1815;TRINITY_DN7413_c0_g2_i3;-1.28;2.9373;0.000122;0.000817;XGAT1_POPTR
1816;TRINITY_DN7413_c0_g2_i3;-1.28;2.9373;0.000122;0.000817;XGAT1_POPTR
1817;TRINITY_DN7449_c0_g1_i6;0.44;3.6334;0.00342;0.0157;ASB1_ARATH
1818;TRINITY_DN7464_c0_g1_i17;0.567;4.9385;2.11e-09;4.35e-08;ARFI_ARATH
1819;TRINITY_DN7464_c0_g1_i17;0.567;4.9385;2.11e-09;4.35e-08;ARFI_ARATH
1820;TRINITY_DN7464_c0_g1_i17;0.567;4.9385;2.11e-09;4.35e-08;ARFI_ARATH
1821;TRINITY_DN7464_c0_g1_i17;0.567;4.9385;2.11e-09;4.35e-08;ARFI_ARATH
1822;TRINITY_DN7465_c0_g1_i15;-0.448;4.7809;0.000193;0.00126;PUR4_ARATH
1823;TRINITY_DN7465_c0_g1_i15;-0.448;4.7809;0.000193;0.00126;PUR4_ARATH
1824;TRINITY_DN7482_c0_g1_i2;-0.522;4.8262;3e-08;4.73e-07;YIPL7_ARATH
1825;TRINITY_DN751_c0_g1_i1;0.655;4.1009;0.000222;0.00144;TLP_PRUAV
1826;TRINITY_DN751_c0_g1_i1;0.655;4.1009;0.000222;0.00144;TLP_PRUAV
1827;TRINITY_DN7536_c0_g1_i6;0.816;2.7854;0.00391;0.017;LUPS_BETPL
1828;TRINITY_DN7603_c0_g2_i2;1.16;3.0355;0.000244;0.00151;NAC22_ARATH
1829;TRINITY_DN762_c0_g1_i4;-1.14;4.6236;4.61e-13;2.25e-11;PP443_ARATH
1830;TRINITY_DN762_c0_g1_i4;-1.14;4.6236;4.61e-13;2.25e-11;PP443_ARATH
1831;TRINITY_DN7626_c1_g1_i30;-0.829;3.1281;0.000977;0.00506;RPD1_ARATH
1832;TRINITY_DN7626_c1_g1_i30;-0.829;3.1281;0.000977;0.00506;RPD1_ARATH
1833;TRINITY_DN7626_c1_g1_i30;-0.829;3.1281;0.000977;0.00506;RPD1_ARATH
1834;TRINITY_DN763_c0_g1_i9;-0.556;3.6079;0.00052;0.00291;PP434_ARATH
1835;TRINITY_DN763_c0_g1_i9;-0.556;3.6079;0.00052;0.00291;PP434_ARATH
1836;TRINITY_DN763_c0_g1_i9;-0.556;3.6079;0.00052;0.00291;PP434_ARATH
1837;TRINITY_DN7647_c0_g1_i1;0.765;2.7266;0.00782;0.0309;QORH_SPIOL
1838;TRINITY_DN7647_c0_g1_i1;0.765;2.7266;0.00782;0.0309;QORH_SPIOL
1839;TRINITY_DN7662_c0_g1_i2;2.24;5.6553;3.43e-06;3.5e-05;JMT_BRARP
1840;TRINITY_DN7662_c0_g1_i3;2.13;4.2339;1.81e-15;1.6e-13;CS2_COFCA
1841;TRINITY_DN7687_c0_g1_i32;2.46;3.5702;5.88e-11;1.72e-09;BGL42_ARATH
1842;TRINITY_DN7687_c0_g1_i32;2.46;3.5702;5.88e-11;1.72e-09;BGL42_ARATH
1843;TRINITY_DN7687_c0_g1_i8;1.38;3.289;7.65e-06;6.88e-05;BGL42_ARATH
1844;TRINITY_DN7687_c0_g1_i8;1.38;3.289;7.65e-06;6.88e-05;BGL42_ARATH
1845;TRINITY_DN7700_c0_g1_i1;2.6;4.0152;3.62e-15;2.98e-13;NHL26_ARATH
1846;TRINITY_DN7717_c0_g1_i15;1.04;4.2181;3.75e-09;7.23e-08;FLA11_ARATH
1847;TRINITY_DN7717_c0_g1_i4;1.46;4.3979;2.31e-13;1.22e-11;FLA11_ARATH
1848;TRINITY_DN7741_c0_g1_i15;-1.55;4.2412;4.61e-13;2.25e-11;CATR_ATRNU
1849;TRINITY_DN7744_c0_g2_i5;0.956;3.9501;4.79e-07;5.73e-06;SCP20_ARATH
1850;TRINITY_DN7744_c0_g2_i5;0.956;3.9501;4.79e-07;5.73e-06;SCP20_ARATH
1851;TRINITY_DN775_c0_g1_i1;-2.36;2.8569;9.57e-07;1.06e-05;SUC2_ARATH
1852;TRINITY_DN775_c0_g1_i1;-2.36;2.8569;9.57e-07;1.06e-05;SUC2_ARATH
1853;TRINITY_DN775_c0_g2_i2;-3.02;3.2733;1.17e-10;3.18e-09;VITH4_ARATH
1854;TRINITY_DN7776_c0_g1_i1;-1.44;5.0693;7.030000000000001e-21;2.46e-18;MOT2_ARATH
1855;TRINITY_DN7776_c0_g1_i1;-1.44;5.0693;7.030000000000001e-21;2.46e-18;MOT2_ARATH
1856;TRINITY_DN7776_c0_g1_i1;-1.44;5.0693;7.030000000000001e-21;2.46e-18;MOT2_ARATH
1857;TRINITY_DN7776_c0_g1_i1;-1.44;5.0693;7.030000000000001e-21;2.46e-18;MOT2_ARATH
1858;TRINITY_DN7798_c0_g1_i26;-0.675;4.202;2.39e-07;3.07e-06;P2A01_ARATH
1859;TRINITY_DN7801_c1_g1_i3;-1.29;5.0927;9.12e-05;0.000649;UBP1B_ARATH
1860;TRINITY_DN7812_c0_g1_i3;1.69;3.9828;5.88e-11;1.72e-09;COBL4_ARATH
1861;TRINITY_DN7812_c0_g1_i3;1.69;3.9828;5.88e-11;1.72e-09;COBL4_ARATH
1862;TRINITY_DN7817_c0_g1_i1;0.647;5.0024;3.68e-12;1.44e-10;SKM1_ARATH
1863;TRINITY_DN7817_c0_g1_i1;0.647;5.0024;3.68e-12;1.44e-10;SKM1_ARATH
1864;TRINITY_DN7817_c0_g1_i1;0.647;5.0024;3.68e-12;1.44e-10;SKM1_ARATH
1865;TRINITY_DN7817_c0_g1_i1;0.647;5.0024;3.68e-12;1.44e-10;SKM1_ARATH
1866;TRINITY_DN7822_c0_g3_i5;1.15;4.6267;4.61e-13;2.25e-11;PERR_RAUSE
1867;TRINITY_DN7822_c0_g3_i5;1.15;4.6267;4.61e-13;2.25e-11;PERR_RAUSE
1868;TRINITY_DN783_c0_g1_i1;2.2;4.0167;2.31e-13;1.22e-11;IX15L_ARATH
1869;TRINITY_DN783_c0_g1_i1;2.2;4.0167;2.31e-13;1.22e-11;IX15L_ARATH
1870;TRINITY_DN783_c0_g1_i7;0.399;3.66;0.00342;0.0157;IX15L_ARATH
1871;TRINITY_DN783_c0_g1_i7;0.399;3.66;0.00342;0.0157;IX15L_ARATH
1872;TRINITY_DN783_c0_g2_i10;1.26;5.4049;7.39e-05;0.00053;IX15L_ARATH
1873;TRINITY_DN783_c0_g2_i10;1.26;5.4049;7.39e-05;0.00053;IX15L_ARATH
1874;TRINITY_DN783_c0_g2_i3;2.05;5.6813;1.03e-06;1.14e-05;IX15L_ARATH
1875;TRINITY_DN783_c0_g2_i3;2.05;5.6813;1.03e-06;1.14e-05;IX15L_ARATH
1876;TRINITY_DN7855_c0_g1_i7;1.03;4.3285;9.38e-10;2.07e-08;RWA3_ARATH
1877;TRINITY_DN7855_c0_g1_i7;1.03;4.3285;9.38e-10;2.07e-08;RWA3_ARATH
1878;TRINITY_DN7855_c0_g1_i7;1.03;4.3285;9.38e-10;2.07e-08;RWA3_ARATH
1879;TRINITY_DN7855_c0_g1_i7;1.03;4.3285;9.38e-10;2.07e-08;RWA3_ARATH
1880;TRINITY_DN7865_c0_g1_i9;-1.58;2.5657;0.000489;0.00278;RNHX1_ARATH
1881;TRINITY_DN7865_c0_g1_i9;-1.58;2.5657;0.000489;0.00278;RNHX1_ARATH
1882;TRINITY_DN7871_c1_g2_i2;-2.11;2.5947;3.06e-05;0.000237;PP419_ARATH
1883;TRINITY_DN7871_c1_g2_i2;-2.11;2.5947;3.06e-05;0.000237;PP419_ARATH
1884;TRINITY_DN7871_c1_g2_i2;-2.11;2.5947;3.06e-05;0.000237;PP419_ARATH
1885;TRINITY_DN7891_c0_g1_i13;1.43;2.6818;0.000489;0.00278;GLGL1_BETVU
1886;TRINITY_DN7891_c0_g1_i13;1.43;2.6818;0.000489;0.00278;GLGL1_BETVU
1887;TRINITY_DN7891_c0_g1_i13;1.43;2.6818;0.000489;0.00278;GLGL1_BETVU
1888;TRINITY_DN7891_c0_g1_i20;0.596;3.8469;0.000275;0.00168;GLGL1_BETVU
1889;TRINITY_DN7891_c0_g1_i20;0.596;3.8469;0.000275;0.00168;GLGL1_BETVU
1890;TRINITY_DN7891_c0_g1_i20;0.596;3.8469;0.000275;0.00168;GLGL1_BETVU
1891;TRINITY_DN7891_c0_g1_i8;2.72;3.2567;3.75e-09;7.23e-08;GLGL1_BETVU
1892;TRINITY_DN7891_c0_g1_i8;2.72;3.2567;3.75e-09;7.23e-08;GLGL1_BETVU
1893;TRINITY_DN7891_c0_g1_i8;2.72;3.2567;3.75e-09;7.23e-08;GLGL1_BETVU
1894;TRINITY_DN7891_c0_g1_i8;2.72;3.2567;3.75e-09;7.23e-08;GLGL1_BETVU
1895;TRINITY_DN7918_c0_g1_i27;1.19;4.66;2.31e-13;1.22e-11;THIC2_ARATH
1896;TRINITY_DN7918_c0_g1_i27;1.19;4.66;2.31e-13;1.22e-11;THIC2_ARATH
1897;TRINITY_DN7918_c0_g1_i27;1.19;4.66;2.31e-13;1.22e-11;THIC2_ARATH
1898;TRINITY_DN7938_c0_g2_i1;-1.89;3.1321;4.79e-07;5.73e-06;POLR2_ARATH
1899;TRINITY_DN794_c0_g3_i1;-0.663;5.327;3.47e-05;0.000268;THRC_SOLTU
1900;TRINITY_DN7981_c1_g1_i1;-1.17;4.9909;2.85e-17;4.12e-15;LPR2_ARATH
1901;TRINITY_DN7981_c1_g1_i5;-1.49;6.1877;0.00117;0.00598;LPR2_ARATH
1902;TRINITY_DN7981_c1_g1_i5;-1.49;6.1877;0.00117;0.00598;LPR2_ARATH
1903;TRINITY_DN7981_c1_g1_i7;-1.28;5.6303;0.000166;0.0011;LPR2_ARATH
1904;TRINITY_DN7981_c1_g1_i7;-1.28;5.6303;0.000166;0.0011;LPR2_ARATH
1905;TRINITY_DN8009_c1_g1_i2;1.37;5.6545;0.00338;0.0156;UGT2_GARJA
1906;TRINITY_DN8009_c1_g1_i2;1.37;5.6545;0.00338;0.0156;UGT2_GARJA
1907;TRINITY_DN8009_c1_g1_i7;-1.62;2.1064;0.00391;0.017;UGT2_GARJA
1908;TRINITY_DN8009_c1_g1_i7;-1.62;2.1064;0.00391;0.017;UGT2_GARJA
1909;TRINITY_DN8041_c0_g1_i8;-1.44;3.0732;1.53e-05;0.000128;C90A1_ARATH
1910;TRINITY_DN8041_c0_g1_i8;-1.44;3.0732;1.53e-05;0.000128;C90A1_ARATH
1911;TRINITY_DN8041_c0_g1_i8;-1.44;3.0732;1.53e-05;0.000128;C90A1_ARATH
1912;TRINITY_DN8076_c0_g1_i2;3.52;2.6746;2.39e-07;3.07e-06;SPA1_ARATH
1913;TRINITY_DN8076_c0_g1_i2;3.52;2.6746;2.39e-07;3.07e-06;SPA1_ARATH
1914;TRINITY_DN8089_c0_g1_i20;0.682;3.4825;0.000244;0.00151;ETFB_ARATH
1915;TRINITY_DN8089_c0_g1_i20;0.682;3.4825;0.000244;0.00151;ETFB_ARATH
1916;TRINITY_DN8089_c0_g1_i20;0.682;3.4825;0.000244;0.00151;ETFB_ARATH
1917;TRINITY_DN81_c0_g1_i23;-1.12;3.5131;4.02e-05;0.000308;RGA3_SOLBU
1918;TRINITY_DN81_c0_g1_i23;-1.12;3.5131;4.02e-05;0.000308;RGA3_SOLBU
1919;TRINITY_DN81_c0_g1_i23;-1.12;3.5131;4.02e-05;0.000308;RGA3_SOLBU
1920;TRINITY_DN81_c0_g1_i23;-1.12;3.5131;4.02e-05;0.000308;RGA3_SOLBU
1921;TRINITY_DN81_c0_g1_i23;-1.12;3.5131;4.02e-05;0.000308;RGA3_SOLBU
1922;TRINITY_DN81_c0_g1_i39;-2.35;3.7025;9.22e-13;4.17e-11;RGA4_SOLBU
1923;TRINITY_DN81_c0_g1_i39;-2.35;3.7025;9.22e-13;4.17e-11;RGA4_SOLBU
1924;TRINITY_DN81_c0_g1_i39;-2.35;3.7025;9.22e-13;4.17e-11;RGA4_SOLBU
1925;TRINITY_DN81_c0_g1_i39;-2.35;3.7025;9.22e-13;4.17e-11;RGA4_SOLBU
1926;TRINITY_DN81_c0_g1_i39;-2.35;3.7025;9.22e-13;4.17e-11;RGA4_SOLBU
1927;TRINITY_DN8110_c0_g1_i6;0.916;3.9542;2.39e-07;3.07e-06;UPL5_ARATH
1928;TRINITY_DN8110_c0_g1_i6;0.916;3.9542;2.39e-07;3.07e-06;UPL5_ARATH
1929;TRINITY_DN815_c1_g1_i1;-1.51;4.7764;7.13e-18;1.18e-15;LAX2_MEDTR
1930;TRINITY_DN815_c1_g1_i1;-1.51;4.7764;7.13e-18;1.18e-15;LAX2_MEDTR
1931;TRINITY_DN815_c1_g1_i1;-1.51;4.7764;7.13e-18;1.18e-15;LAX2_MEDTR
1932;TRINITY_DN815_c1_g1_i1;-1.51;4.7764;7.13e-18;1.18e-15;LAX2_MEDTR
1933;TRINITY_DN8156_c0_g1_i1;0.55;5.0349;2.87e-09;5.87e-08;ARIA_ARATH
1934;TRINITY_DN8156_c0_g1_i1;0.55;5.0349;2.87e-09;5.87e-08;ARIA_ARATH
1935;TRINITY_DN8156_c0_g1_i1;0.55;5.0349;2.87e-09;5.87e-08;ARIA_ARATH
1936;TRINITY_DN8161_c0_g1_i1;-1.47;2.5722;0.000489;0.00278;UBC36_ARATH
1937;TRINITY_DN8195_c0_g1_i24;1.23;3.8493;5.99e-08;8.84e-07;TPS11_ARATH
1938;TRINITY_DN8195_c0_g1_i24;1.23;3.8493;5.99e-08;8.84e-07;TPS11_ARATH
1939;TRINITY_DN8195_c0_g1_i24;1.23;3.8493;5.99e-08;8.84e-07;TPS11_ARATH
1940;TRINITY_DN8195_c0_g1_i24;1.23;3.8493;5.99e-08;8.84e-07;TPS11_ARATH
1941;TRINITY_DN8195_c0_g1_i24;1.23;3.8493;5.99e-08;8.84e-07;TPS11_ARATH
1942;TRINITY_DN8195_c0_g1_i24;1.23;3.8493;5.99e-08;8.84e-07;TPS11_ARATH
1943;TRINITY_DN8195_c0_g1_i24;1.23;3.8493;5.99e-08;8.84e-07;TPS11_ARATH
1944;TRINITY_DN8196_c0_g1_i2;-1.77;2.5296;0.000244;0.00151;DRMH3_ARATH
1945;TRINITY_DN82_c0_g1_i5;-0.954;5.2353;1.92e-08;3.22e-07;SIS8_ARATH
1946;TRINITY_DN82_c0_g1_i5;-0.954;5.2353;1.92e-08;3.22e-07;SIS8_ARATH
1947;TRINITY_DN820_c0_g1_i24;-10.2;3.2771;2.89e-14;1.9e-12;1433B_SOYBN
1948;TRINITY_DN820_c0_g1_i24;-10.2;3.2771;2.89e-14;1.9e-12;1433B_SOYBN
1949;TRINITY_DN8211_c0_g1_i1;-4.76;2.2575;9.57e-07;1.06e-05;PARNL_ARATH
1950;TRINITY_DN8211_c0_g1_i1;-4.76;2.2575;9.57e-07;1.06e-05;PARNL_ARATH
1951;TRINITY_DN8211_c0_g1_i1;-4.76;2.2575;9.57e-07;1.06e-05;PARNL_ARATH
1952;TRINITY_DN8214_c0_g1_i7;8.81;1.9844;3.06e-05;0.000237;RMR42_ARATH
1953;TRINITY_DN8215_c0_g1_i4;1.3;4.506;4.61e-13;2.25e-11;AL121_ARATH
1954;TRINITY_DN8215_c0_g1_i4;1.3;4.506;4.61e-13;2.25e-11;AL121_ARATH
1955;TRINITY_DN8307_c0_g1_i14;0.589;4.5951;2.17e-07;2.97e-06;PDR3_TOBAC
1956;TRINITY_DN8323_c0_g1_i18;-1.05;3.3095;1.53e-05;0.000128;PFD6_ARATH
1957;TRINITY_DN833_c0_g2_i6;0.961;4.9496;1.45e-14;1.04e-12;NHX7_ARATH
1958;TRINITY_DN833_c0_g2_i6;0.961;4.9496;1.45e-14;1.04e-12;NHX7_ARATH
1959;TRINITY_DN8367_c0_g2_i5;1.3;2.8562;0.000244;0.00151;CCD11_ARATH
1960;TRINITY_DN8370_c0_g1_i5;1.72;2.4454;0.000977;0.00506;TPK1_ARATH
1961;TRINITY_DN8385_c0_g2_i9;0.753;3.9733;0.000857;0.00471;WRK47_ARATH
1962;TRINITY_DN839_c0_g1_i18;0.412;4.7514;3.05e-06;3.12e-05;DOT2_ARATH
1963;TRINITY_DN839_c0_g1_i18;0.412;4.7514;3.05e-06;3.12e-05;DOT2_ARATH
1964;TRINITY_DN8411_c0_g1_i8;-1.47;3.5695;5.99e-08;8.84e-07;GAT24_ARATH
1965;TRINITY_DN8411_c0_g1_i8;-1.47;3.5695;5.99e-08;8.84e-07;GAT24_ARATH
1966;TRINITY_DN8422_c0_g2_i4;-2.21;5.7187;1.16e-05;0.000103;CYSK_CITLA
1967;TRINITY_DN846_c0_g1_i3;1.95;3.313;1.2e-07;1.66e-06;METE_MESCR
1968;TRINITY_DN846_c0_g1_i3;1.95;3.313;1.2e-07;1.66e-06;METE_MESCR
1969;TRINITY_DN847_c0_g2_i22;3.45;3.3598;7.36e-12;2.69e-10;PTR18_ARATH
1970;TRINITY_DN847_c0_g2_i22;3.45;3.3598;7.36e-12;2.69e-10;PTR18_ARATH
1971;TRINITY_DN8472_c0_g1_i15;0.46;4.8049;5.97e-05;0.000442;RL32_ARATH
1972;TRINITY_DN8477_c0_g1_i7;-2.34;3.5628;1.17e-10;3.18e-09;BSL1_ARATH
1973;TRINITY_DN855_c0_g1_i7;-3.6;3.6012;7.24e-15;5.59e-13;PCEP8_ARATH
1974;TRINITY_DN8607_c0_g1_i22;3.34;4.9441;8.29e-05;0.000591;IF5_PHAVU
1975;TRINITY_DN8607_c0_g1_i22;3.34;4.9441;8.29e-05;0.000591;IF5_PHAVU
1976;TRINITY_DN8607_c0_g1_i3;-0.38;4.9613;1.1e-05;9.74e-05;IF5_PHAVU
1977;TRINITY_DN8607_c0_g1_i4;-0.82;4.7976;5.69e-09;1.09e-07;IF5_PHAVU
1978;TRINITY_DN8607_c0_g1_i4;-0.82;4.7976;5.69e-09;1.09e-07;IF5_PHAVU
1979;TRINITY_DN866_c0_g4_i1;0.525;3.9462;3.06e-05;0.000237;CDC48_SOYBN
1980;TRINITY_DN866_c0_g4_i1;0.525;3.9462;3.06e-05;0.000237;CDC48_SOYBN
1981;TRINITY_DN8677_c0_g1_i15;1.37;3.0675;0.0102;0.0393;PER66_ARATH
1982;TRINITY_DN8683_c0_g1_i14;0.701;2.9467;0.00195;0.00927;AMPP1_ARATH
1983;TRINITY_DN8684_c0_g1_i1;-0.348;4.4214;0.00721;0.0301;CRK2_ARATH
1984;TRINITY_DN8712_c0_g1_i6;1.81;2.0093;0.00391;0.017;PER1_ARAHY
1985;TRINITY_DN8717_c0_g1_i27;0.783;4.1492;2.39e-07;3.07e-06;GOX_SPIOL
1986;TRINITY_DN8795_c0_g1_i15;-3.15;3.0808;7.5e-09;1.36e-07;HLS1L_ARATH
1987;TRINITY_DN8795_c0_g1_i15;-3.15;3.0808;7.5e-09;1.36e-07;HLS1L_ARATH
1988;TRINITY_DN880_c0_g2_i7;0.317;3.9304;0.0129;0.0491;TYRA1_ARATH
1989;TRINITY_DN880_c0_g2_i7;0.317;3.9304;0.0129;0.0491;TYRA1_ARATH
1990;TRINITY_DN8800_c0_g1_i13;-0.974;4.7721;2.31e-13;1.22e-11;SUD1_ARATH
1991;TRINITY_DN8800_c0_g1_i13;-0.974;4.7721;2.31e-13;1.22e-11;SUD1_ARATH
1992;TRINITY_DN8807_c0_g2_i6;0.256;4.3714;0.00443;0.0189;CCL12_HUMLU
1993;TRINITY_DN8807_c0_g2_i6;0.256;4.3714;0.00443;0.0189;CCL12_HUMLU
1994;TRINITY_DN8807_c0_g2_i6;0.256;4.3714;0.00443;0.0189;CCL12_HUMLU
1995;TRINITY_DN8821_c0_g1_i32;1.68;5.2729;0.000191;0.00125;HSP7R_ARATH
1996;TRINITY_DN8865_c0_g1_i4;-1.11;2.4739;0.00391;0.017;GLYT3_ARATH
1997;TRINITY_DN8865_c0_g1_i4;-1.11;2.4739;0.00391;0.017;GLYT3_ARATH
1998;TRINITY_DN8865_c0_g1_i4;-1.11;2.4739;0.00391;0.017;GLYT3_ARATH
1999;TRINITY_DN888_c0_g1_i18;-0.812;4.963;1.15e-13;6.59e-12;MD33A_ARATH
2000;TRINITY_DN888_c0_g1_i18;-0.812;4.963;1.15e-13;6.59e-12;MD33A_ARATH
2001;TRINITY_DN888_c0_g1_i18;-0.812;4.963;1.15e-13;6.59e-12;MD33A_ARATH
2002;TRINITY_DN888_c0_g1_i18;-0.812;4.963;1.15e-13;6.59e-12;MD33A_ARATH
2003;TRINITY_DN888_c0_g1_i3;-1.46;2.8503;6.11e-05;0.000442;MD33A_ARATH
2004;TRINITY_DN888_c0_g1_i3;-1.46;2.8503;6.11e-05;0.000442;MD33A_ARATH
2005;TRINITY_DN888_c0_g1_i3;-1.46;2.8503;6.11e-05;0.000442;MD33A_ARATH
2006;TRINITY_DN8880_c1_g2_i1;-1.73;3.7617;2.35e-10;5.97e-09;RHN1_NICPL
2007;TRINITY_DN8887_c1_g1_i14;-1.37;4.2452;1.47e-11;4.97e-10;TGA9_ARATH
2008;TRINITY_DN8887_c1_g1_i14;-1.37;4.2452;1.47e-11;4.97e-10;TGA9_ARATH
2009;TRINITY_DN8887_c1_g1_i14;-1.37;4.2452;1.47e-11;4.97e-10;TGA9_ARATH
2010;TRINITY_DN8915_c0_g1_i19;-0.808;5.2747;0.000861;0.00474;PER45_ARATH
2011;TRINITY_DN8915_c0_g1_i19;-0.808;5.2747;0.000861;0.00474;PER45_ARATH
2012;TRINITY_DN8915_c0_g1_i4;-1.06;4.4312;2.94e-11;9.17e-10;PER73_ARATH
2013;TRINITY_DN8915_c0_g1_i6;-1.37;5.6307;9.59e-05;0.000681;PER35_ARATH
2014;TRINITY_DN8915_c0_g1_i6;-1.37;5.6307;9.59e-05;0.000681;PER35_ARATH
2015;TRINITY_DN8915_c0_g1_i6;-1.37;5.6307;9.59e-05;0.000681;PER35_ARATH
2016;TRINITY_DN8920_c0_g2_i3;-1.75;3.8269;1.17e-10;3.18e-09;RPV1_VITRO
2017;TRINITY_DN8920_c0_g2_i3;-1.75;3.8269;1.17e-10;3.18e-09;RPV1_VITRO
2018;TRINITY_DN8920_c0_g2_i3;-1.75;3.8269;1.17e-10;3.18e-09;RPV1_VITRO
2019;TRINITY_DN8920_c0_g2_i3;-1.75;3.8269;1.17e-10;3.18e-09;RPV1_VITRO
2020;TRINITY_DN8936_c1_g1_i2;1.96;3.1241;9.57e-07;1.06e-05;BCCP_SOYBN
2021;TRINITY_DN8972_c0_g1_i1;-0.917;3.151;0.000489;0.00278;PMEI7_ARATH
2022;TRINITY_DN8972_c0_g1_i1;-0.917;3.151;0.000489;0.00278;PMEI7_ARATH
2023;TRINITY_DN8972_c0_g1_i1;-0.917;3.151;0.000489;0.00278;PMEI7_ARATH
2024;TRINITY_DN9_c0_g1_i19;-1.82;3.5119;1.5e-08;2.53e-07;FBL15_ARATH
2025;TRINITY_DN9_c0_g1_i19;-1.82;3.5119;1.5e-08;2.53e-07;FBL15_ARATH
2026;TRINITY_DN9_c0_g1_i2;-1.91;4.8126;2.21e-22;1.14e-19;FBL15_ARATH
2027;TRINITY_DN9010_c0_g1_i5;-9.66;2.8203;4.69e-10;1.11e-08;SAU32_ARATH
2028;TRINITY_DN9010_c0_g1_i5;-9.66;2.8203;4.69e-10;1.11e-08;SAU32_ARATH
2029;TRINITY_DN9021_c0_g1_i7;0.431;4.4493;0.000489;0.00278;QCR9_ARATH
2030;TRINITY_DN9029_c0_g1_i4;-1.71;5.3667;3.43e-06;3.5e-05;PYL5_ARATH
2031;TRINITY_DN9029_c0_g1_i4;-1.71;5.3667;3.43e-06;3.5e-05;PYL5_ARATH
2032;TRINITY_DN9029_c0_g1_i4;-1.71;5.3667;3.43e-06;3.5e-05;PYL5_ARATH
2033;TRINITY_DN9029_c0_g1_i8;-1.92;6.9005;0.000239;0.00151;PYL4_ARATH
2034;TRINITY_DN9029_c0_g1_i8;-1.92;6.9005;0.000239;0.00151;PYL4_ARATH
2035;TRINITY_DN9029_c0_g1_i8;-1.92;6.9005;0.000239;0.00151;PYL4_ARATH
2036;TRINITY_DN9032_c0_g1_i8;-0.495;3.7295;0.00183;0.00918;SG1_ARATH
2037;TRINITY_DN9032_c0_g1_i8;-0.495;3.7295;0.00183;0.00918;SG1_ARATH
2038;TRINITY_DN9048_c0_g1_i25;1.29;3.2516;3.06e-05;0.000237;PTR27_ARATH
2039;TRINITY_DN9048_c0_g1_i25;1.29;3.2516;3.06e-05;0.000237;PTR27_ARATH
2040;TRINITY_DN9048_c0_g1_i25;1.29;3.2516;3.06e-05;0.000237;PTR27_ARATH
